"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isReply","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","media/0/type","media/0/url","media/1/type","media/1/url","media/2/type","media/2/url","media/3/type","media/3/url","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/media/0/type","quotedTweet/media/0/url","quotedTweet/text","quotedTweet/timestamp","quotedTweet/totalBookmarks","quotedTweet/totalViews","quotedTweet/url","quotedTweet/user/avatar","quotedTweet/user/description","quotedTweet/user/joinDate","quotedTweet/user/location","quotedTweet/user/totalFollowers","quotedTweet/user/totalFollowing","quotedTweet/user/totalLikes","quotedTweet/user/totalMediaCount","quotedTweet/user/totalTweets","quotedTweet/user/url","quotedTweet/user/userFullName","quotedTweet/user/userId","quotedTweet/user/username","quotedTweet/user/verified","quotedTweet/user/website","quotedTweet/username","quotes","replies","replyingTo/0","replyingTo/1","replyingTo/2","replyingTo/3","retweets","searchQuery","text","timestamp","totalBookmarks","totalViews","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalMediaCount","user/totalTweets","user/url","user/userFullName","user/userId","user/username","user/verified","user/website","username","verified"
"https://pbs.twimg.com/profile_images/1771356445365370880/SfxPAc-T.jpg","NEFERTITI","1887355680312729953","https://pbs.twimg.com/media/GjE7-ppbIAMQvHV.jpg","https://pbs.twimg.com/media/GjE7-pobIAAWbfh.jpg",,,"false","false","true","738",,,,,,,,"image","https://pbs.twimg.com/media/GjE7-ppbIAMQvHV.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjE7-pobIAAWbfh.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","31",,,,,"320","career","Atiku has never made a single wise decision (in his entire 35 years political career). Except of course allowing Peter Obi to boost AA’s profile a bit in 2019. Waziri is the Politics of the Elites ONLY. The Elite Politician: he don’t know how to connect with grassroots Nigerians.","2025-02-06T04:20:00.000Z","5","20436","https://x.com/firstladyship/status/1887355680312729953","https://pbs.twimg.com/profile_images/1771356445365370880/SfxPAc-T_normal.jpg","ONLY BACK UP 👉 @penisaweapon","2010-10-11T12:10:42.000Z","MUFC","678463","193","64413","6523","44868","https://x.com/firstladyship","NEFERTITI","201237617","firstladyship","true",,"@firstladyship","true"
"https://pbs.twimg.com/profile_images/1218861754937155585/inrEDcli.jpg","Acne Studios","1887446533596991956","https://pbs.twimg.com/media/GjGOmnfWQAEsU1t.jpg","https://pbs.twimg.com/media/GjGOmngWkAAodaW.jpg","https://pbs.twimg.com/media/GjGOmngXgAA8lmA.jpg",,"false","false","true","170","https://x.com/search?q=%23AcneStudios","https://bit.ly/4hLp8FV",,,,,,"image","https://pbs.twimg.com/media/GjGOmnfWQAEsU1t.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjGOmngWkAAodaW.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjGOmngXgAA8lmA.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","1",,,,,"25","career","Introducing the Camero bag. Inspired by a vintage bag once carried by #AcneStudios creative director Jonny Johansson to transport his Polaroid camera and lenses early in his career. 
 
Discover the collection at bit.ly/4hLp8FV.
 
Photographer: Jordan Hemingway","2025-02-06T10:21:00.000Z","25","21318","https://x.com/acnestudios/status/1887446533596991956","https://pbs.twimg.com/profile_images/1218861754937155585/inrEDcli_normal.jpg","Founded in Stockholm, 1996","2008-11-06T11:52:12.000Z","Stockholm","125603","189","1344","3682","4765","https://x.com/acnestudios","Acne Studios","17209624","acnestudios","false","https://bit.ly/4bkxUYs","@acnestudios","true"
"https://pbs.twimg.com/profile_images/1882537081378893824/cI6lkdwH.jpg","pretty bitch🎀","1887357282096198089",,,,,"false","false","true","3072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102","7",,,,,"1822","career","& oh that career I want imma get it","2025-02-06T04:26:00.000Z","186","97663","https://x.com/yuhluvkendra/status/1887357282096198089","https://pbs.twimg.com/profile_images/1882537081378893824/cI6lkdwH_normal.jpg","22. social media isn’t a real place but neither is my twitter","2016-04-11T19:29:48.000Z","under bitches skin..","102197","7581","97613","180","7746","https://x.com/yuhluvkendra","pretty bitch🎀","719608406240272385","yuhluvkendra","true",,"@yuhluvkendra","true"
"https://pbs.twimg.com/profile_images/1876436264230010880/H-GE7kH_.jpg","mermaidtingz🧜🏽‍♀️","1887632623180140567",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/Jakethegemini13",,,,"0","career","Joe doesn’t have a career to protect 😝 with a full team he is reasonable for.. not to mention Joe said some Nazis are good people 😂","2025-02-06T22:41:00.000Z","0","228373","https://x.com/hallearielswift/status/1887632623180140567","https://pbs.twimg.com/profile_images/1798519336534937600/EXfEfg5j_normal.jpg","It’s not THAT serious, I promise.","2018-07-06T12:22:16.000Z","Ikeja, Lagos","383","101","22652","778","13379","https://x.com/Jakethegemini13","Jake The Gemini♊️","1015209314112458753","Jakethegemini13","false",,"@hallearielswift","false"
"https://pbs.twimg.com/profile_images/1860969289471459328/8ZvVltzx.jpg","J r u e","1887629863030563022",,,,,"false","false","true","104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","15",,,,,"21","career","he gave Sacramento 7.5 years of his career and wanted it to work out here.

it didn't.

but just because it was a little messy on his way out, people turned on him and immediately forgot what he's done for the city?

wild switch up, man lol","2025-02-06T22:30:00.000Z","1","1608","https://x.com/thatl0calguy/status/1887629863030563022","https://pbs.twimg.com/profile_images/1860969289471459328/8ZvVltzx_normal.jpg","Hi","2020-06-08T09:21:08.000Z","Adalberto's on Fair Oaks","7961","1946","177068","7040","38288","https://x.com/thatl0calguy","J r u e","1269922348590718979","thatl0calguy","true",,"@thatl0calguy","true"
"https://pbs.twimg.com/profile_images/1027959547997110273/z8InKK69.jpg","Greg Sargent","1887475098153587051","https://pbs.twimg.com/media/GjGokTSWEAAoapR.png","https://pbs.twimg.com/media/GjGol7nXoAAw6Qe.png",,,"false","false","true","109","https://newrepublic.com/article/191191/trump-musk-purge-scandal-treasury",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2",,,,,"49","career","The most senior career official at Treasury was purged after protesting the access that DOGE officials had secured. Why would that have happened if this were an innocent expansion of a previous process?

And here are some other unanswered questions:

newrepublic.com/article/1911…","2025-02-06T12:15:00.000Z","75","96295","https://x.com/GregTSargent/status/1887475098153587051","https://pbs.twimg.com/profile_images/1027959547997110273/z8InKK69_normal.jpg","Staff writer at the New Republic","2009-02-10T12:04:17.000Z","","303298","3741","5116","8081","187390","https://x.com/GregTSargent","Greg Sargent","20508720","GregTSargent","true","https://newrepublic.com/authors/greg-sargent","@GregTSargent","true"
"https://pbs.twimg.com/profile_images/1775909759733927936/3di5u4vk.jpg","Brandon Herrera","1887594929834111313",,,,,"false","false","true","1916","https://x.com/bgmasters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54","578",,,,,"540","career","For those in the gun community, who would you prefer to see as ATF Director?

A political outsider who has years of experience in business and the gun industry, such as @bgmasters or myself?

A former cop/career ATF agent like it is rumored might be getting pushed for?","2025-02-06T20:11:00.000Z","23","89969","https://x.com/TheAKGuy/status/1887594929834111313","https://pbs.twimg.com/profile_images/1775909759733927936/3di5u4vk_normal.jpg","07/02 Licensed Firearm Manufacturer, Business Owner, YouTuber, Constitutionalist, Second Amendment Absolutist, VERY Politically Incorrect.","2015-07-30T21:20:45.000Z","San Antonio, TX","560557","552","11902","1293","4675","https://x.com/TheAKGuy","Brandon Herrera","3396155981","TheAKGuy","true","https://youtube.com/@brandonherrera","@TheAKGuy","true"
"https://pbs.twimg.com/profile_images/1573351937847631883/lokU7dHF.jpg","Sofia University USA","1887632617316446649","https://pbs.twimg.com/media/GjI33NgXkAAB10B.jpg",,,,"false","false","false","0","https://ow.ly/c3K350UVkr5","https://x.com/search?q=%23CounselingPsychology","https://x.com/search?q=%23SofiaUniversity",,,,,"image","https://pbs.twimg.com/media/GjI33NgXkAAB10B.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","career","📢 Considering a career in counseling? Join Sofia University’s MA in Counseling Psychology Virtual Info Session!

📅 Feb 10, 2025
⏰ 5:30-6:30 PM PST
🔗 Register: ow.ly/c3K350UVkr5

Learn about our program & career paths! 

#CounselingPsychology #SofiaUniversity","2025-02-06T22:41:00.000Z","0","4","https://x.com/sofiauCA/status/1887632617316446649","https://pbs.twimg.com/profile_images/1573351937847631883/lokU7dHF_normal.jpg","Transformational Transpersonal Education since 1975.","2012-08-20T17:04:44.000Z","Palo Alto, CA | Costa Mesa, CA","1426","3618","553","706","2376","https://x.com/sofiauCA","Sofia University USA","769870039","sofiauCA","false","http://www.sofia.edu","@sofiauCA","false"
"https://pbs.twimg.com/profile_images/1744805502171660288/u9VVgl3Q.jpg","billboard hip-hop/r&b","1887544042222985321","https://pbs.twimg.com/media/GjHm3jiWoAAETiA.jpg","https://pbs.twimg.com/media/GjHm81qWkAEKkmN.jpg","https://pbs.twimg.com/media/GjHm_SjWEAIyfXa.jpg","https://pbs.twimg.com/media/GjHnA7YXsAI2rng.jpg","false","false","true","1191","https://x.com/LilTunechi",,,,,,,"image","https://pbs.twimg.com/media/GjHm3jiWoAAETiA.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjHm81qWkAEKkmN.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjHm_SjWEAIyfXa.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjHnA7YXsAI2rng.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,"12","11",,,,,"231","career","Happy Lil Wayne Day 😎 February 6 & 7 are officially @LilTunechi day in New Orleans in honor of his contributions to the city and career achievements. 🎉","2025-02-06T16:49:00.000Z","32","28901","https://x.com/billboardhiphop/status/1887544042222985321","https://pbs.twimg.com/profile_images/1744805502171660288/u9VVgl3Q_normal.jpg","@Billboard's Hip-Hop/R&B Music Channel","2017-01-30T16:42:28.000Z","IG: @billboardhiphop","149053","188","324","14362","26230","https://x.com/billboardhiphop","billboard hip-hop/r&b","826108328312987652","billboardhiphop","true","http://www.billboard.com/hip-hop-rap-r-and-b","@billboardhiphop","true"
"https://pbs.twimg.com/profile_images/1867873670577758208/sDWvpq7d.jpg","Katherine","1887632615026663601",,,,,"false","false","false","0","https://x.com/search?q=%23TradWife","https://x.com/search?q=%23FamilyFirst","https://x.com/search?q=%23TimelessValues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","career","In a world that idolizes career titles, I choose the sacred role of homemaker. Submitting to my husband & raising my children with time-honored values is my bold stand. Let love & legacy be our guiding stars! 🌟💑 #TradWife #FamilyFirst #TimelessValues","2025-02-06T22:41:00.000Z","0",,"https://x.com/katmarie105/status/1887632615026663601","https://pbs.twimg.com/profile_images/1867873670577758208/sDWvpq7d_normal.jpg","Traditional values in a modern world 🌎 | Faith, family, & femininity 🙏 | Cooking, homemaking, family & love💍 | Proverbs 31 woman in progress","2022-05-20T19:34:05.000Z","Nashville, TN","5","24","356","12","1075","https://x.com/katmarie105","Katherine","1527734372966838273","katmarie105","true",,"@katmarie105","true"
"https://pbs.twimg.com/profile_images/1794169839667314688/_wiIrg_4.jpg","TA’NIA 💜| $20 PERSONAL READINGS","1887337795712172099",,,,,"false","false","true","1193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","10",,,,,"89","career","gemini sagittarius virgo and pisces placements you can expect to pack up and move, invest in something or you’re gonna be doing something that furthers your career soon because you deserve to be seen and making more money.","2025-02-06T03:09:00.000Z","214","27436","https://x.com/mysticstudioco/status/1887337795712172099","https://pbs.twimg.com/profile_images/1794169839667314688/_wiIrg_4_normal.jpg","I am a tarot reader & medium. for business: mysticstudioco@gmail.com or visit the link in my bio for availability 🥳 free & exclusive content posted daily!","2022-07-13T20:48:00.000Z","","26505","7235","40213","3856","38093","https://x.com/mysticstudioco","TA’NIA 💜| $20 PERSONAL READINGS","1547321900740878336","mysticstudioco","true","http://mysticstudio.as.me","@mysticstudioco","true"
"https://pbs.twimg.com/profile_images/1458872109845794837/Smee5m6c.jpg","SportsCenter NEXT","1887334014228570429","https://pbs.twimg.com/media/GjEoPZ5XwAATlxv.jpg",,,,"false","false","true","112",,,,,,,,"image","https://pbs.twimg.com/media/GjEoPZ5XwAATlxv.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","2",,,,,"24","career","Providence Academy junior guard Maddyn Greenway became the 4th girls basketball player in the state of Minnesota to reach 4,000 career PTS. 

The Kentucky recruit is currently averaging 32 PTS PPG. 🤯🔥","2025-02-06T02:54:00.000Z","5","12673","https://x.com/SCNext/status/1887334014228570429","https://pbs.twimg.com/profile_images/1458872109845794837/Smee5m6c_normal.jpg","ESPN’s official home for all things high school sports!","2013-04-14T23:12:25.000Z","","46442","1334","5092","7086","9806","https://x.com/SCNext","SportsCenter NEXT","1352983796","SCNext","true","https://www.youtube.com/c/SCNext/","@SCNext","true"
"https://pbs.twimg.com/profile_images/1866927685051535360/CzIFN4s4.jpg","hahaha","1887632604662501447",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/ari75g",,,,"0","career","CAREER HIGHLIGHTS:
1. Bad Idea
2. Ghostin
3. In My Head
4. Needy
5. Bloodline 

GREAT: 
6. 7 rings
7. Fake Smile
8. Imagine
9. Break Up With Your Girlfriend 

AGED BADLY BUT STILL ICONIC:
10. Thank u next 

MID..... SKIP SOMETIMES: 
11. NASA
12. MAKE UP","2025-02-06T22:40:00.000Z","0","2450","https://x.com/hahaha1499629/status/1887632604662501447","https://pbs.twimg.com/profile_images/1885385919370289153/4gNxTIfV_normal.jpg","arianator/livie 4 ever.   ||    Unproblematic era","2024-12-15T04:54:00.000Z","AG8 &  OR3","289","354","2291","26","1095","https://x.com/ari75g","sweetuna (7.9.25)","1868157425548726272","ari75g","false",,"@hahaha1499629","false"
"https://pbs.twimg.com/profile_images/1849904087652868097/BvgC1EDx.jpg","👾💜","1887632602925810159",,,,,"false","true","false","0",,,,,,,,"gif","https://video.twimg.com/tweet_video/GjIctdkWkAA3j4W.mp4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","/nhnix512",,,,"0","career","I felt it was too early for a rmpg best album so when I saw the bbz announcement I was even more confused. They are not atp of theor career where they need to look back at what they achieve because with all due respect they didn't do much they are in fact jusy getting started","2025-02-06T22:40:00.000Z","0","90","https://x.com/hatsvkoi_/status/1887632602925810159","https://pbs.twimg.com/profile_images/1849904087652868097/BvgC1EDx_normal.jpg","Just some girl","2020-09-29T16:06:02.000Z","","758","1251","200256","7281","157192","https://x.com/hatsvkoi_","👾💜","1310974017575190528","hatsvkoi_","false",,"@hatsvkoi_","false"
"https://pbs.twimg.com/profile_images/1027959547997110273/z8InKK69.jpg","Greg Sargent","1887473601030357120","https://pbs.twimg.com/media/GjGnFWtWUAAlJex.png","https://pbs.twimg.com/media/GjGnGhUXQAAUGUq.png",,,"false","false","true","113","https://newrepublic.com/article/191191/trump-musk-purge-scandal-treasury",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2",,,,,"45","career","For instance, if Musk's access expands on a review started under Biden, why did Treasury Sec Bessent allow a member of DOGE to oversee it, rather than a career official?

Plus, Sen Wyden tells me former officials are unaware of any previous audit:

newrepublic.com/article/1911…","2025-02-06T12:09:00.000Z","75","96332","https://x.com/GregTSargent/status/1887473601030357120","https://pbs.twimg.com/profile_images/1027959547997110273/z8InKK69_normal.jpg","Staff writer at the New Republic","2009-02-10T12:04:17.000Z","","303298","3741","5116","8081","187390","https://x.com/GregTSargent","Greg Sargent","20508720","GregTSargent","true","https://newrepublic.com/authors/greg-sargent","@GregTSargent","true"
"https://pbs.twimg.com/profile_images/1483916757911982087/w1ju39Wo.jpg","MC","1887129634841436409","https://pbs.twimg.com/media/DgcHJvrW4AAqB38.jpg",,,,"true","false","true","7404",,,,,,,,,,,,,,,,"","B/R Football","https://pbs.twimg.com/media/DgcHJvrW4AAqB38.jpg","image","https://pbs.twimg.com/media/DgcHJvrW4AAqB38.jpg?format=png&name=large","Happy birthday Lionel Messi—the boy who has every present but one","2018-06-24T07:20:00.000Z","1004",,"https://x.com/brfootball/status/1010784659209424897","https://pbs.twimg.com/profile_images/1880393224637882370/-l39hcd__normal.jpg","Get the free B/R App ⬇️","2013-07-01T17:51:17.000Z","","7469965","1113","2868","120625","136397","https://x.com/brfootball","B/R Football","1561123663","brfootball","true","https://br.app.link/get-the-BR-app","@brfootball","13","66",,,,,"505","career","Did they ever post a Ronaldo version of this, or is it just Lionel Messi whose career is defined by whether he won the World Cup or not?","2025-02-05T13:22:00.000Z","186","198182","https://x.com/CrewsMat10/status/1887129634841436409","https://pbs.twimg.com/profile_images/1483916757911982087/w1ju39Wo_normal.jpg","Fan account. FC Barcelona and Messi. Not affiliated with anyone","2021-08-20T13:56:04.000Z","DM’s open for business📩","237433","459","30244","5102","10167","https://x.com/CrewsMat10","MC","1428717436241653764","CrewsMat10","true",,"@CrewsMat10","true"
"https://pbs.twimg.com/profile_images/1461071086020435968/yt0TZ7ut.jpg","Sean Davis","1887620777081499661",,,,,"true","false","true","526",,,,,,,,,,,,,,,,"","Andy Stone",,,,"Mark Zuckerberg was at the White House today to discuss how Meta can help the administration defend and advance American tech leadership abroad.","2025-02-06T21:36:00.000Z","6","34226","https://x.com/andymstone/status/1887616336584454531","https://pbs.twimg.com/profile_images/1225974828739506178/Un4eTuGB_normal.jpg","Communications, @Meta. Alum: @HouseMajPAC, @SenatorBoxer, @DCCC, @RepMcNerney. Open to your hot takes.","2009-05-15T19:58:27.000Z","Washington, DC","49466","1588","697","537","8987","https://x.com/andymstone","Andy Stone","40319114","andymstone","true",,"@andymstone","5","13",,,,,"209","career","Andy Stone is a career Democrat operative who was instrumental in getting Facebook to censor and ban Hunter Biden laptop coverage in 2024. 

As long as Zuckerberg continues to employ him, no one should take Zuckerberg’s “I’ve seen the light” act seriously.","2025-02-06T21:53:00.000Z","5","34008","https://x.com/seanmdav/status/1887620777081499661","https://pbs.twimg.com/profile_images/1461071086020435968/yt0TZ7ut_normal.jpg","CEO and Co-Founder of @FDRLST","2009-04-30T00:04:45.000Z","Anytown, USA","551466","5250","4426","947","38693","https://x.com/seanmdav","Sean Davis","36529101","seanmdav","true","http://thefederalist.com","@seanmdav","true"
"https://pbs.twimg.com/profile_images/1869324627190706176/lEhEs6qn.jpg","Fick Moley","1887632598559576562",,,,,"false","true","false","0",,,,,,,,"image","https://pbs.twimg.com/media/GjIfzN1W4AAJ1RX.jpg?format=png&name=large","image","https://pbs.twimg.com/media/GjIfzN2W8AAA1oF.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/wrestlinuncover",,,,"0","career","Shawn has a more storied career. Had Bret never been injured, never had a stroke, and (ideally) the Screwjob never happened, he would be more highly-regarded amongst younger fans. 

You see more of HBK’s influence today, but Bret was truly on another level in my opinion","2025-02-06T22:40:00.000Z","7","2875","https://x.com/braycomplains/status/1887632598559576562","https://pbs.twimg.com/profile_images/1696968818533289985/TLm12pzx_normal.jpg","YouTuber offering you a deep dive behind the most scandalous stories in all of pro wrestling.","2018-08-20T03:40:55.000Z","","35451","1515","75931","4517","20274","https://x.com/wrestlinuncover","Wrestling Uncovered","1031385565889884161","wrestlinuncover","true","https://youtube.com/@WWEUncovered","@braycomplains","false"
"https://pbs.twimg.com/profile_images/1874392302027771904/2VwUqsCE.jpg","Teedgee™ 🍉","1887545526050284008",,,,,"true","false","true","14236",,,,,,,,,,,,,,,,"","DiscussingFilm",,"video","https://video.twimg.com/amplify_video/1887506160422457344/vid/avc1/1240x720/-UHbcR_q3DoVAfRX.mp4?tag=16","Rhianna’s voice for Smurfette in the new ‘SMURFS’ movie has been revealed.","2025-02-06T14:18:00.000Z","729","1789019","https://x.com/DiscussingFilm/status/1887506226658824285","https://pbs.twimg.com/profile_images/1706429397467549696/hmvwfChQ_normal.jpg","Your leading source for quick reliable news. Home for healthy and liberating discussion on all things pop culture. (Amazon links shared may earn us commissions)","2016-09-26T17:35:19.000Z","","1989227","825","2858","57782","67269","https://x.com/DiscussingFilm","DiscussingFilm","780460754910732288","DiscussingFilm","true","https://discussingfilm.net","@DiscussingFilm","12","66",,,,,"1252","career","didn't influencer smurf get exposed for having 50 smurfbytes of smurf porn on his smurf drive? why does he still have a stable career?","2025-02-06T16:54:00.000Z","964","205476","https://x.com/TeedgeeOfficial/status/1887545526050284008","https://pbs.twimg.com/profile_images/1874392302027771904/2VwUqsCE_normal.jpg","He/Him | 20 | 🇱🇧 | artist and writer | runs @BananaBucko | check out my comic @TopsKnots (account is still a WIP)","2019-02-07T16:24:11.000Z","check ur mailbox ","2358","3797","310269","9092","42647","https://x.com/TeedgeeOfficial","Teedgee™ 🍉","1093545970288209920","TeedgeeOfficial","false","https://teedgee.newgrounds.com","@TeedgeeOfficial","true"
"https://pbs.twimg.com/profile_images/1637668489551855618/TeNnusCk.jpg","I talk hoops 🏀","1887287943292674507","https://pbs.twimg.com/media/GjD-YNCXkAAApJz.jpg",,,,"false","false","true","1609",,,,,,,,"image","https://pbs.twimg.com/media/GjD-YNCXkAAApJz.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","7",,,,,"164","career","16 YEARS AGO TODAY: Pat Summitt became the first women's college basketball coach to reach 1,000 career wins. 🧡✨","2025-02-05T23:51:00.000Z","12","37754","https://x.com/trendyhoopstars/status/1887287943292674507","https://pbs.twimg.com/profile_images/1637668489551855618/TeNnusCk_normal.jpg","Covering Women’s college basketball, & the WNBA!","2023-03-20T04:03:53.000Z","","30784","1716","2912","5255","7760","https://x.com/trendyhoopstars","I talk hoops 🏀","1637666197788303360","trendyhoopstars","true",,"@trendyhoopstars","true"
"https://pbs.twimg.com/profile_images/1038197171135361024/tcBKDvSv.jpg","Ramon Vega","1887630063258231054",,,,,"false","false","true","48","https://x.com/SpursOfficial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","10",,,,,"7","career","When I think about winning the League Cup in '99 for Spurs at Wembley while playing with a broken ankle—almost risking my career ending—I can't help but wonder if I was crazy or simply had too much pride and passion to win. Compared to this player's semi-final attitude. Soulness @SpursOfficial","2025-02-06T22:30:00.000Z","0","1602","https://x.com/Ramon_Vega71/status/1887630063258231054","https://pbs.twimg.com/profile_images/1038197171135361024/tcBKDvSv_normal.jpg","Former Spurs, Celtic, Cagliari, Watford, GC Zürich & Swiss International, Financier, Ambassador for @YahooSportUK. NED in Football, Sport Governance, AI Fintech","2014-06-30T19:33:12.000Z","London, England","20779","1938","9183","569","10294","https://x.com/Ramon_Vega71","Ramon Vega","2596811726","Ramon_Vega71","true",,"@Ramon_Vega71","true"
"https://pbs.twimg.com/profile_images/1676294773940822016/y10zt_eV.jpg","RuF🦅","1887617543889953063","https://pbs.twimg.com/media/GjIqJiPXIAEY6kn.jpg",,,,"false","false","true","198",,,,,,,,"image","https://pbs.twimg.com/media/GjIqJiPXIAEY6kn.jpg?format=png&name=large",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","14",,,,,"37","career","Ferran has more career hat tricks than Vini Jnr","2025-02-06T21:41:00.000Z","0","2163","https://x.com/Ruf_ayi/status/1887617543889953063","https://pbs.twimg.com/profile_images/1676294773940822016/y10zt_eV_normal.jpg","DM- business//estime de soi//shameless CULER ❤️💙 🦅🦅","2019-11-12T22:00:39.000Z","","51754","4611","716170","9631","787290","https://x.com/Ruf_ayi","RuF🦅","1194374395202097154","Ruf_ayi","true",,"@Ruf_ayi","true"
"https://pbs.twimg.com/profile_images/1869583949728481280/G1AA1IgG.jpg","Timothy Williams","1887632586572517675",,,,,"false","true","false","0",,,,,,,,"video","https://video.twimg.com/amplify_video/1887561931986259968/vid/avc1/1080x1920/u7KVC6qLwaoDJoLN.mp4?tag=16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/RBReich",,,,"0","career","The NFL should be ruined.  I will hope that this little guy is right about something for the first time in his career.","2025-02-06T22:40:00.000Z","72","26192","https://x.com/timios/status/1887632586572517675","https://pbs.twimg.com/profile_images/1881389324588945408/Lsv-rsHR_normal.jpg","Berkeley professor, former Secretary of Labor. Co-founder, @InequalityMedia. Substack: https://t.co/U9YAAOMrTQ | Mastodon: https://t.co/WXFjvvEnbx","2010-05-26T23:17:10.000Z","Berkeley, CA","1479134","1000","9827","5311","38213","https://x.com/RBReich","Robert Reich","148529707","RBReich","true","http://linktr.ee/rbreich","@timios","true"
"https://pbs.twimg.com/profile_images/1880467261502193664/I1LJPi5z.jpg","Chris Wicklund","1887519224014499956","https://pbs.twimg.com/media/GjHQun5X0AA-ep7.jpg",,,,"true","false","true","8290",,,,,,,,"image","https://pbs.twimg.com/media/GjHQun5X0AA-ep7.jpg?format=png&name=large",,,,,,,"","Chris Wicklund",,,,"I remember seeing paragraphs and paragraphs of tweets last year saying the administration wouldn’t touch NOAA/NWS. It wasn’t even in the ballpark. Color me shocked and surprised they’re now locking people out of NOAA and working on cutting it.","2025-02-05T06:38:00.000Z","170","667554","https://x.com/WickyDubs2/status/1887027960303247476","https://pbs.twimg.com/profile_images/1880467261502193664/I1LJPi5z_normal.jpg","Space weather forecasting. Casual storm chaser and aurora enthusiast. Sun observer. Amateur Photographer.","2014-05-29T01:24:54.000Z","","16561","3059","60582","10189","76768","https://x.com/WickyDubs2","Chris Wicklund","2570047918","WickyDubs2","true","https://chriswicklund.darkroom.com","@WickyDubs2","450","605",,,,,"2453","career","There it is. DOGE is telling NOAA to reduce its staff by 50% and funding to the agency by 30%. They weren’t “auditing” the weather career field, they’re slashing it. They’re likely to go after the NWS next.","2025-02-06T15:10:00.000Z","817","1057276","https://x.com/WickyDubs2/status/1887519224014499956","https://pbs.twimg.com/profile_images/1880467261502193664/I1LJPi5z_normal.jpg","Space weather forecasting. Casual storm chaser and aurora enthusiast. Sun observer. Amateur Photographer.","2014-05-29T01:24:54.000Z","","16560","3059","60582","10189","76768","https://x.com/WickyDubs2","Chris Wicklund","2570047918","WickyDubs2","true","https://chriswicklund.darkroom.com","@WickyDubs2","true"
"https://pbs.twimg.com/profile_images/1877554882774757376/Inue8FPM.jpg","Kevin","1887632584110121394",,,,,"false","true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","/orioles82","/GrimieGrim","/Kingly99999","/ZbotTweets","0","career","But who has the better career win percentage 🙂🙂🙂🙂","2025-02-06T22:40:00.000Z","0","112","https://x.com/Kevin_S095/status/1887632584110121394","https://pbs.twimg.com/profile_images/1815788693292019722/2Ubp5UrM_normal.jpg","2025 is going to be a great year.","2024-05-18T05:56:25.000Z","","92","323","7643","122","3095","https://x.com/Kingly99999","Kingly","1791709349338910720","Kingly99999","true",,"@Kevin_S095","false"
